Crop_Type,Soil_pH,Soil_Moisture,Temperature_C,Rainfall_mm,Fertilizer_Usage_kg,Pesticide_Usage_kg,Crop_Yield_ton,Market_Price_per_ton,Demand_Index,Supply_Index,Competitor_Price_per_ton,Economic_Indicator,Weather_Impact_Score,Seasonal_Factor,target
3,7.306605897546851,44.73033744586588,18.97596392616119,231.41708784297555,119.82522400511291,10.180933658295029,1.4785201586477412,326.1214529674236,85.29630147047656,168.61070305383433,475.010706567965,0.7307679954782061,85.68564751544932,0,121.97029723043882
2,6.803215664257074,38.835196775347285,30.622222713540275,87.79548770189714,161.01358177193225,2.4940046160925213,8.108865182365685,126.68181069367684,127.00692874027732,55.80841264455712,353.0492495230523,1.3979235292451082,8.827368267101466,2,125.85545913657944
0,6.401251651834368,18.603317079714024,34.305824224886926,188.7669498271352,171.23185259376402,7.534853768020457,9.3763479558671,230.3040056676108,97.02962421984483,122.13195676664915,384.8354279077734,0.965545471694702,47.68122161449271,1,144.02298864309995
3,7.355873488661471,17.041324276277802,29.84214280880205,89.04751552383425,52.64652608158916,14.590107730971836,1.9823748894518305,499.9858633162483,96.663068927178,80.01491745027865,296.9984181827739,1.4068131608606265,79.83828423232434,0,66.11556064698495
2,7.455623778816266,41.259774837691005,33.53457644546112,139.93878039484704,56.97537167942279,7.40339583229794,2.9659537142920525,451.3303956093751,184.70488449997856,89.19537179626404,272.44265275116413,0.6232898078741775,71.53893920405329,2,79.77316783777411
2,7.246748982424997,25.284031535489305,15.587460898046386,222.8443629101792,160.8730747282384,9.693167618973474,6.831126223311234,189.5187286443248,51.36237670134721,180.1946848177249,372.4417492699736,1.0745437077712408,39.628801252160414,2,101.3547943917429
2,6.4768120579388855,37.63057427428577,23.79603115725753,67.22470186121777,53.073829042885976,14.780300398766183,3.761483265963453,101.04046583056096,92.38147818458955,183.4058090165427,315.60800797965624,0.9398785226345456,55.763232282130446,0,123.69605580683312
2,6.5725299676109135,37.87430165455916,32.78228553447927,129.36817408295957,97.03822728818652,7.120971362749093,2.718227750532774,163.06365542751294,81.75340830452765,101.84270648602784,175.07075285521864,1.162936300444625,10.33090492128842,0,55.82056071481421
1,6.705503978305915,31.37003036968272,20.09049019659261,160.50622460178812,181.80958910002923,3.2761793918260835,6.701460874137345,288.6339650897078,166.18382471270417,91.65262654072284,318.19695817661784,0.5777655953908317,48.29637971695836,0,73.42276650249235
1,5.868318266071966,31.72870516474914,25.62326847799568,74.7280746822583,55.254921656014936,6.747353546046474,4.303913063853691,372.15698593261095,98.31920447305092,77.38593177305629,340.3353912204291,1.1992986797408616,55.60980596426853,1,103.49108201379514
3,7.17845614227168,39.043032884065845,26.999459964679367,128.58085096436577,68.18888240432804,15.46645764535185,9.651864407735015,193.07527798086736,61.39826858859073,142.70152806607197,330.4732183655434,0.891698304218759,8.6566910633606,2,105.57934328170752
0,6.156397293405736,29.59302711182581,23.667895307802706,242.10848274927352,85.64828626436608,11.388767632314025,3.333514824831189,285.8044061058722,174.21572924500526,65.18554750034026,103.461763502427,0.6946047135148866,91.46170098070549,2,91.43051951472196
1,5.935917496968234,37.06758239279492,22.53178531149142,78.49637274873018,136.69249957395283,18.145784438263973,2.9846246684543223,341.70435426590325,71.05323480482718,113.29195372621584,192.76273967100823,1.0189869078350888,15.937318419470625,1,64.81485710262547
0,7.384700134227263,27.9911314044802,21.38400912916201,149.81467365756907,139.15150649558305,18.0860111549896,9.579620253063354,429.6284372557782,163.68478994111263,149.57656000638846,456.3266093261407,0.5953281542306482,63.25537692083022,0,88.36522135304546
2,5.925386243299892,46.24363295121464,28.713853942952483,182.1290489095012,93.29301248740336,10.411452852556758,3.529815701314896,353.4459083719563,175.35363859587363,136.14065636619324,419.7527216681239,1.1083111062288649,61.541964201741095,2,63.73703665400353
1,7.123019472643813,42.51672648735112,15.111314750664157,66.9969984399703,90.01336952127495,17.524065764592414,2.370776443165492,385.85742556942864,148.02984084260393,109.17620501870044,364.8984190082352,0.9833052438942312,25.2154385967432,0,117.79675966842368
1,6.436337452959783,23.024892714885027,21.9653490338038,199.4860411030601,178.4943903846007,17.8131254527008,3.290525287665801,345.0067627944292,140.0752482263376,107.95111281372225,294.1038286759069,0.5904639567704615,64.26075232947677,2,90.10726035998668
3,7.3718493490658785,43.77502130761667,27.269835503148176,97.45953284510168,196.75121235878385,3.3151096737007544,3.4303585900792704,298.60359297616964,83.5130691969262,140.4155643430005,140.64172345524582,0.6817842231623485,13.356295963950792,0,89.2871999080009
2,7.027216211932228,42.977017093748046,27.67900363831924,225.761991250474,193.84462612898565,10.781043401905082,2.93690426493911,387.2954125421805,190.5925650132424,98.42421464434192,453.1950069461065,0.6284894548220089,29.53890466148885,0,79.28693459471722
2,6.260765109679801,20.724341644364888,19.36732457015232,235.63980891367115,82.59967379143546,12.58649507775483,7.982643495983793,456.5554306868461,119.90288452839118,101.29523946630636,160.70545609620703,1.0472770579857311,17.931954462123258,0,149.1662582582322
3,7.155882628572386,43.4467892525806,32.5059362480367,298.7623061308632,116.2762787984548,13.14359393109467,7.829345557470099,432.3374114608399,82.63112561792492,185.99828846756304,164.951795745968,0.649926481770604,64.20721746626667,2,114.6862535920197
2,6.01974869451212,44.76797016541316,30.566936696568447,190.6971212095791,83.52178500864024,2.341876745718618,6.390949105894595,427.3326041088071,139.28239827458745,95.4765318389086,465.6460742163258,1.4961072186573072,1.834068193313409,0,98.63465760659514
2,6.375893797921365,19.39030563771209,16.071826910485726,136.9083526525505,73.17257350253034,14.35263389843795,3.374836963701181,373.4343131403515,179.2388746486142,50.62001779267102,160.31229476187093,1.0573356474143467,40.526220460824646,2,52.96136189454066
0,7.006331197042168,36.98783449245085,17.459716495210508,283.094530579101,148.44229088487225,19.13296474576692,9.909777181427843,491.3801469484479,196.50467382828083,171.56888490258137,142.36953752075408,0.5308760517561403,64.60779856766646,2,144.42271593103612
0,6.323796328203308,45.1590779531622,16.049641118153207,180.12570555082854,79.69215662060296,11.310551060375625,6.418713626641411,116.6565041924382,64.0186305653709,160.5866316062949,420.90553338683657,0.7369619354554678,64.44596230531027,2,135.5519646261901
3,7.400077017861734,31.07929466013892,22.08211450005932,145.5432908268228,173.57397641801336,8.440650295805106,6.095077540085694,393.83344745989183,63.10597681939025,101.2706694232334,291.6066407361635,0.8581130537914659,89.83779415890622,0,139.67795055631075
3,6.709729173455053,43.15850878284756,28.292407174421143,56.766687703628456,51.58769968531481,11.428196361652894,9.268944482044114,434.9140222364634,185.97665999996968,84.79876100624966,460.8683631046034,0.8040085979927172,60.36484034962577,2,133.98332291519694
0,6.138415454959248,37.00375935930445,23.058491841761374,239.56883743013023,90.71788029901396,19.76454790141932,6.285382118208256,352.9719288610793,188.5167794520476,193.790066569996,487.3316805130182,0.9292276782337128,22.46636654251658,2,91.76837516247808
1,7.157346976661532,40.764651591325375,29.65421754099979,51.634708637788165,78.28664490411624,19.8848323153324,9.779944781827089,136.06214273022613,121.6191344895775,82.92734275896643,474.43858863824187,0.7297433677180304,94.9213203049368,0,66.76717479352365
2,5.6472099506998354,15.984537022627944,32.2809605666787,257.8019204477938,182.23071429781643,15.71252012627582,6.671495414341869,387.2954125421805,190.5925650132424,98.42421464434192,453.1950069461065,0.6284894548220089,29.53890466148885,0,79.28693459471722
2,6.115660319385903,39.79124196657607,22.41177420037216,144.77463188581078,177.89790314867963,16.545016568255193,6.416645118357538,115.90543458496482,52.81259392651717,161.30903561254837,395.3552329582754,1.2751908315367348,68.31659433069284,0,104.66555773832584
0,6.004992378451854,28.841241355768645,22.798353297734582,66.03237973731197,183.95157402859857,9.752366139422762,8.096751469032501,116.10279140116862,131.52416533109155,74.59747172921107,423.7003315830321,1.3856261410136574,88.80207682341747,2,149.4002870794519
0,7.239536989288065,28.259413688821628,22.500037618588934,240.78377851765777,168.37448992307122,1.2256781217060957,5.887980508309032,474.9536738087402,190.96713751738,148.95007650877395,413.88346418016926,0.9570209036328128,10.02544040547406,1,77.19041017783067
3,6.171701649561641,22.983182650043112,16.691593167472764,138.93953753126823,101.13394786143624,9.89413455717492,3.3085898466734847,264.7653891576325,169.57523328307258,174.18913343983428,211.27949808695288,1.4726128065784283,94.7969889621626,1,108.41675512210752
1,6.143479910761898,19.933342006107345,18.136960076078456,204.82891051074947,185.81817917327967,3.711985441296511,3.788691294329877,206.86342199278536,71.25949941359626,190.917034325895,461.8404303946433,0.8832768364017192,70.98780606236834,1,92.81048830104096
3,7.264666765998907,13.910218548635406,20.25203822042753,202.6247267640596,121.97073579210816,8.595004836231215,4.8539512877248505,270.9313502383896,110.73253963064688,77.6848829411907,231.283398752748,1.101821467981277,9.654450855095186,2,86.0461708906021
2,5.521981094889487,33.25258096833868,27.14635556172009,199.6785799454248,76.82516864515348,15.671295727978086,2.3217544345936743,478.9165318634872,125.9096711998665,118.74791119426844,435.8263703662148,0.5226986356957598,81.9159994004021,0,106.6144348022366
2,7.147344843221614,25.023072095828592,15.153930306775615,293.73985127089827,136.06031387007067,1.2922384874945283,2.191497845951884,424.5196634344482,114.79629967979628,131.9053779635545,444.2526230964204,1.3508587262740357,31.27500613812328,0,130.54853043113084
2,6.205128978498758,37.80119343890303,34.87767398398258,121.5355490216539,156.43891308626615,2.2556884679559746,8.549244460120761,191.1599829246095,97.6066795488708,59.17774510596446,123.47517284862634,1.3041625474733514,7.645007286117844,2,144.18469714122295
3,5.747544237173235,35.90705837917883,19.30891060764947,165.46253056194485,173.57525838782135,5.25359287872887,4.160839592565278,345.235916851536,77.27913977149157,107.5217671367078,370.8462120665575,1.0689836243798037,72.91897659577732,2,129.21768738047388
3,6.69759913759441,38.62758948462386,26.384109514643782,126.02568487457312,181.0833472293945,11.57617798853262,8.159605964645928,370.8150587276859,119.52744128144136,65.95910800948394,196.48901839559232,1.313782210161019,70.1454241715339,1,118.21952421052526
0,7.413811042306472,14.629986048409638,27.124004449138823,171.11531385095452,121.45550708956756,12.932892772808568,2.061120559137488,248.6743366863749,157.7217217857646,85.82839961631588,317.9765684006113,1.4168913041711018,41.85832586236552,1,98.31421450422096
0,6.853688414432442,29.031096959004262,22.609731708527622,150.8396081289951,54.18979655625199,9.239103841263493,6.90581845269045,154.3952505837284,87.38477842959935,198.6586351279186,109.5249375784484,1.3964531390388153,66.86422962590039,2,113.06362617835704
2,5.635334824557962,10.667958950432643,16.920203672435143,178.11497242494536,67.5240435564996,1.3778711204957537,4.057987855646209,426.6334805997327,168.6852010457377,154.5254088179891,326.14074830444133,1.06097667232728,46.233210759160656,0,51.85766889688325
1,5.645696353182243,23.2119980487802,27.6515489695975,289.943684774335,180.64270601989108,4.325538844695306,2.4355368755445834,353.3721001424974,80.97352967352552,53.221808295710616,435.2853699896641,0.5375010620969719,51.09620562377153,1,58.84788782175809
0,6.161842404859784,19.335091315703185,28.179853758460727,279.2503737062111,50.09639454874728,9.723451040255,1.4492246939745392,297.3151397116703,177.4306107534696,135.2898923260919,215.3743201069884,0.9538518438087824,98.1082303135248,0,80.88395913893254
3,7.41060016900135,46.48143674825183,31.724336990103843,244.25491440193892,108.05167790409412,12.924832514930475,7.132990511841134,342.62997166150615,70.03716529738759,192.75340135768243,460.22140477124447,0.9639548268373378,84.41523121239908,1,90.7315099690184
0,7.413811042306472,14.629986048409638,27.124004449138823,171.11531385095452,121.45550708956756,12.932892772808568,2.061120559137488,356.3749399650107,162.34879353213242,182.0030368249921,368.0997621848979,1.2598027529534097,5.4413338816397205,0,98.3153026914784
2,6.763656573537197,48.49304306643095,34.10731449722124,185.5582207160034,78.35198011494828,17.369451970225565,6.866262038979969,342.52362268746833,63.14721215659655,61.40884541557236,371.7010061976506,0.631919025047682,95.4071372277495,1,90.6022577158349
3,6.974751163421549,22.691804297961014,27.09536938577878,298.1465951800651,141.35947516522936,19.98181819638401,6.87751429378655,106.34551705551702,76.29863119845706,157.72902295834854,252.4736672881242,1.18312284655,55.97057222761936,1,96.53064599864648
1,6.137126382085297,21.95763788186738,15.832903820907076,163.9330539142469,92.77455715454845,3.758752044359252,9.726295130563445,487.81703170979176,106.64165585083614,50.61421004067962,295.0693538273384,0.974962110135102,23.91639511057927,0,77.04537415870351
0,7.498441967890987,16.208248120025935,24.66680224670376,88.79606219729703,190.4335315970952,6.16870222107424,1.4203367288978876,280.3110825775135,79.70289386768879,187.99451505206991,376.3491181385442,1.4477253398551997,90.77904025328483,2,122.52454583075148
1,6.283116048784823,40.42438219364872,20.69373341620852,81.37436020301274,153.36957484194696,11.579395726929825,6.251448063055585,153.0473052738075,156.82704811403838,136.97769579866426,210.05188840897875,1.136014580288565,11.760618831564097,2,84.91461985832561
3,5.7234201035700245,49.62450988917937,19.1279455002272,277.39624665102707,169.14936933452964,12.590598416891066,8.789700738716615,270.1354829457638,125.20534685785516,87.07014381769673,293.13115992900015,0.6022735078743737,94.28859730676628,1,104.53699967104568
1,7.076299812397446,35.65315126102358,24.132883656676377,153.19427660411088,155.01904363461335,3.337634170006744,9.20650037179188,429.74785566619937,187.80141086177028,96.04127003944105,399.5220074195553,1.2591693069410006,4.122873465108057,1,104.26010829576911
3,6.968627251713216,24.995377829823543,21.05099700617153,234.11271554353272,169.3298815969148,16.24036282482013,8.279925366006555,148.8361037594854,58.44682612220842,104.69993274452284,206.93534369940292,1.084927264311101,95.1503806137548,2,67.53435759428908
2,6.428217760330694,46.96819022914101,31.01640738695957,152.07721456110755,175.39971426552614,14.98650328857996,1.4856258752967562,397.0138080539971,179.33495976249142,111.64466395921752,408.04808023071286,0.9307046848746892,61.68734259160826,0,90.62859565212958
1,5.642521857512807,39.449937697714304,19.63939063810964,198.551146666048,170.8104060180139,11.666143552299491,9.264462750617366,457.8849843718141,189.9681970999735,182.54989804835853,176.79311654323556,1.289422160377676,42.33238528078418,1,88.66529794027988
3,5.926130753037643,40.40452136174788,25.29994718037058,62.76674414929396,68.83597882765923,19.619762621124725,5.888444903285114,287.90820567138223,124.26272763121496,189.8849317984364,308.4775248923795,1.077340662810108,7.848620804194328,0,126.34572285693612
2,7.396524904723122,26.053126484078103,29.928625613475766,72.93037631103961,199.7913142576247,11.214488367661568,3.14196175658104,292.4220397966228,168.79078180129778,139.4673936224164,169.66003291903093,1.0609662022618918,57.05661990102344,0,58.13674590294714
0,6.86803498349944,38.53872083585391,29.71779196533645,148.8672155043087,65.29920821233404,1.4268151145795651,2.427396102140256,409.4814803528472,134.02608505319978,100.66242263734132,439.9086679223754,1.3586840482329363,77.75389183877589,2,130.3738422992136
0,7.0423642061772105,49.84161014642458,28.383885104694546,281.56817455288973,154.67945902690394,19.138424863516903,8.881465817440453,462.2088811719239,181.80836056980064,58.34329776681083,486.1195979947413,1.0427099123603356,75.78105512692274,2,121.69947826849398
0,7.343847106053012,21.67198299112985,17.66979537001156,69.61077143925058,153.02427446987187,17.95199578048604,5.632231507016784,349.4337242885081,193.88977708118296,179.76908212093963,256.59842043111564,0.5349265620490026,71.81823830530719,1,128.58707456570903
1,6.777707825682494,13.18996440607123,28.63858500965233,112.49221093251144,128.68235815406865,7.317231859577445,4.366763147074998,453.7277354134444,98.35984427764652,127.14752597235136,233.41708069100704,1.1994213007567858,28.35468127665328,1,122.00363915404466
0,6.422806743029845,47.35892312943916,23.280430023560573,165.67338573613972,130.7022454382493,1.214322978812331,1.655969166505017,166.91024298966107,51.74344601966463,124.36299168497924,224.2879909281291,0.5287511236434341,42.74381078895036,2,105.36761269106492
1,6.03594198030752,25.79506732058102,28.118785656641904,244.09750002089496,125.08460009341074,4.516590253025938,7.548038074490089,106.2487262332739,76.77127669116021,194.69294865990736,140.43418362640637,0.53394126644334,22.311728770236883,1,106.7609117854353
1,5.898717745600827,20.792521062032247,20.846885986262784,152.29542282820904,109.99035430557082,18.6685492396624,1.463356674392172,431.4120229566844,168.25168458963452,194.69524028227983,250.94357652517223,0.6321406150077098,49.48118654955292,0,144.54429868630066
3,6.974751163421549,22.691804297961014,27.09536938577878,298.1465951800651,141.35947516522936,19.98181819638401,6.87751429378655,109.22243272977288,134.69955862261384,183.3732610326948,233.7134975299044,1.4755124884149364,90.40870709550872,2,107.5712451555575
0,6.7541644172507205,30.26315067321136,17.707168334986743,88.01706384465669,56.8465087509697,3.332510487657145,1.7449735417329992,296.7541029068404,166.8714309102901,138.59921540798945,316.03974939582463,0.6788368478002313,41.70851917523903,2,56.33115544722945
1,5.561701667012153,16.987052174741972,19.25560433850408,84.0409493214919,163.64518697722997,7.1381115768114745,9.097678008537272,344.7430025369943,80.55104534211006,170.2733690437978,195.81169374431647,1.458097792707473,74.17752005014302,1,73.79132067320555
3,6.145738550022202,15.76178024547167,30.90173641942012,277.1107664214706,184.28116503734444,7.879935227322772,2.763354374810811,372.4556053491425,77.72212610087055,120.7642183656347,366.8775464381264,1.081718865192528,72.26440835636791,1,61.0447588760584
3,5.665786766363653,20.21047822946293,30.57621745816145,234.7097692035168,166.05413532089847,14.645709071905635,9.479541130713908,380.5447404643251,121.15564829708438,115.98568446033585,342.25084637445013,0.9745759632402232,35.185494674356434,2,128.96155170032216
0,7.384489766428535,42.01571749103347,21.992617985935667,151.75266039103195,164.26821922143924,5.154603578412004,2.7243622958754576,147.5542436498166,167.62209746514955,163.43980947837238,391.5992386169636,1.2930326408776018,40.34532493007477,0,136.46235684770647
0,5.885092608822326,36.922215310343056,15.600237894569224,222.8487946665553,98.59739712695472,7.692911261303296,8.088918318850371,313.1896641585804,192.7809712640484,60.71447950832209,178.5499529318255,0.768714774682648,50.45706471196615,2,107.68794646095216
2,5.784221596170685,15.83403817692336,30.081703743972334,66.7258047071713,173.4656098535678,4.181465278155214,4.987426928835125,218.72583191268208,172.35150295421627,66.94624908135573,420.3518201266084,1.1110818640982238,9.649892043321485,1,97.40979255464134
2,5.574221145381967,17.585294697246027,24.1692761150864,261.24313773650704,113.20856560803595,13.299161945858518,3.6401476401113135,153.47946092329798,182.5179749833441,118.07786836361755,274.1141196609438,0.633683138455454,10.165117295392044,1,66.08952505523234
0,6.925937149400298,39.172620927409554,18.900622594202265,201.72039338763835,128.2588950723152,2.911711988327915,5.289209512095216,259.6813025439152,89.92646290522048,56.22229837496183,463.90848267042605,1.1240696768395213,43.46032589701829,0,77.85395167723425
3,6.553422808267736,29.19775778519844,18.544570642787004,83.22395724992609,95.92902012896172,9.210981692418889,7.750911978181581,194.37146356649447,70.65138236992152,195.85087050120643,384.99238960529823,0.6340274240121668,82.70838135027748,0,64.61864676187439
2,6.467742834275144,29.680775291949374,32.65057895267086,122.12489533609296,59.44244804310131,19.011104615045685,7.981976327275068,460.11188426078905,102.38791428853506,90.06007249646996,189.0612562396637,0.689396746368777,26.66690769932816,1,82.76948881686606
2,6.145026346879985,47.56798838431484,17.83363428349063,248.5435263571796,59.47354984981345,2.377543567534869,4.815096597977787,230.32085156621872,197.4422242411337,167.97673209090087,383.9592730686308,1.4198965543297928,90.7095795096945,0,111.55822311604736
1,6.582058397253244,40.92454519368111,19.484836294885028,136.3678207039123,139.7125756147803,4.97608970072533,6.72420624469797,417.8999148888614,123.344490163516,169.00057676849718,248.0448842102988,1.4632558944735368,41.72236812780714,2,90.70103125029372
2,6.710024090842437,22.94235246389852,26.71621557721802,145.6808349352093,54.23417341212234,3.1343644293337456,5.045061582172895,269.75655096794867,95.86483719119192,69.82932611240837,260.3589088186323,0.9304297070613156,37.166227866176186,2,116.3880342122821
2,7.472053492233814,47.65974782938887,23.401686182254604,91.4638046491817,113.30623041773448,5.6394771024657215,4.470107777821824,370.4507895833606,88.58535108978438,91.00602750223852,454.8995881314856,0.903082025019706,59.03281215014078,2,86.20854017769119
2,5.83417337630868,29.37049907439318,21.731995400011023,295.78478954617464,149.8364587528907,18.848339545249026,4.526158640898991,421.9664350716317,65.94402275831366,80.7908645597484,414.2801470967227,0.84605944385205,9.549390624337128,2,75.43547154830944
2,6.92732071534188,43.72434071022069,28.47756724165074,248.158783251951,91.21588117924614,17.336471731513758,6.663433886299571,451.5392764969577,107.7974528239424,90.55649350085632,473.63975856016185,0.5609956654299217,79.43868596091457,1,113.53957268972316
3,5.73943542741939,47.73570759626742,16.34261724280871,58.75919816732176,184.6364782433848,15.830705744025844,4.796246182111848,382.038211080693,103.66307274132836,143.43814127790512,105.12071544422504,1.3683587919145404,27.09651527935089,1,98.93498083284165
1,6.651376500654434,46.55377188756477,23.98344979718168,159.03999282311656,107.2120126616534,17.063343604900687,7.730701042854357,397.8174505883662,103.24091227924691,50.80272461788829,223.1344678654336,0.9717573821692418,60.06217482039023,0,81.47479895726795
3,5.5094628768024965,44.07477044279718,27.102239188731936,79.33728538353944,73.40048199576444,6.653748289928469,4.836087726819107,129.08801215802748,67.85289684464188,61.98891273726149,346.38062468493604,1.0719231698032576,20.984774956162887,2,136.1636123088809
0,5.896960056829861,47.69981852187943,30.32954020850453,214.8159687514217,177.07726975180017,13.819825112021595,9.17615486777123,195.24607671433807,115.83455033154068,134.64034882407435,391.34751244229705,1.025396983150175,21.553485455154064,0,115.4594513434577
3,5.571274026081854,22.079385411904617,23.21426822717124,271.3292880160394,154.96294202421075,12.898741151161271,8.35563479534871,332.1654783836255,94.1733472120797,112.78149552361776,160.03887607861466,0.9161609084156782,66.11697552894591,0,138.92487871776683
2,6.043570856919455,46.81348709778964,21.54020991351819,215.89605804381736,167.4376521206728,2.916836864193648,8.677651252963827,295.2327419300015,194.42429221223875,93.04654764764824,150.48662433892991,1.412597582698152,85.1836953161903,2,141.88117778539754
2,6.975230475763512,34.511610324603765,20.52111970397163,194.6658485417946,145.0641459600606,12.623786806439718,5.5125514948825,124.12314570149236,149.87810532170755,169.35467961350855,367.9249070634658,0.609148239364468,45.377239568323816,2,65.85855844622354
2,6.744255365826008,43.61334673344317,34.54464411366628,97.731811190585,191.73796788188284,15.785555562363792,9.674665846865732,290.01193407498386,188.56041993692008,114.48319406489236,223.43038937924035,0.8319923641832719,33.52654287633937,2,71.1965905475324
3,6.7869376835384,43.474080813562544,33.22474922787791,177.46318568816025,169.69146345189682,6.238065693680812,1.733978922967514,492.83254972562247,186.3934766217677,133.2333732441159,432.7558588171419,1.364255427531118,53.35234234376646,1,68.19301930586968
0,6.674628380703906,10.032574982122942,16.419572788596245,65.23939757467323,194.12164446666588,9.637102039352394,4.201811038951794,370.2753566090121,196.44818920508047,146.7230082405245,387.8465749720711,1.3767302211105503,29.30155976663379,2,83.11120825880448
0,6.590384076732851,12.636212605836574,26.38171806929727,293.4339835890166,89.06510505008367,18.28230685285167,9.058617032894569,407.3612885350569,54.41543371252812,137.133132832156,178.76743992116133,0.9838921373254184,80.08842575599972,0,73.0315207714916
1,6.565006453796722,38.41300455680172,23.555750954433734,267.4538331741916,186.30166404616008,10.789457238091645,6.694237673582739,344.7793654569551,151.68121045596308,90.85831859495758,479.82024775818553,0.7780082610211103,7.018413371765453,1,77.84581116912302
3,6.43553675927938,40.4482451482476,24.127873692804016,270.504868636457,67.23838199489296,15.170957798746144,3.476302924323392,482.1618420253779,96.13599507490368,154.23087128255997,274.92664755499493,1.3053043696122115,41.11488811367504,2,59.68453902213713
1,6.296685664517259,13.683681529005764,29.399180174036484,88.90209861256511,131.2074561832493,17.167641787639294,1.8425471708077616,126.88621025394464,86.2008615805461,71.330729908028,467.8163263908151,0.9314923362019312,33.831307082455595,0,82.73939445687151
1,6.067582858883191,36.20980019871808,30.29116371064424,212.21788138926783,71.81625730548123,9.983080403793563,4.534753317066296,341.0855354372217,168.0135889046934,191.4263673614099,288.0419111890151,0.5734887008934441,60.23273858361795,1,87.4576701270721
2,7.153597433117252,28.6258652771907,26.631049158426205,244.6880200426352,158.84656361168624,4.19839130428335,7.685264145440265,136.2256613609652,148.69208320254785,195.3513952072004,473.858922256101,0.9073113054170012,43.93048823946501,0,50.07110662788765
1,6.517250813877838,35.83248589426193,25.206945181161096,112.40849588359325,61.26671793329969,6.075230155469192,1.0048372241214087,344.6404986620087,88.55387535944648,53.88748859328097,468.9484324179143,1.0848306467454938,17.357043393146853,2,76.91189210703136
3,5.753628713884751,12.778897770428324,24.533967034089503,234.2515176630561,161.9247620532368,5.714332522849653,8.471528055845383,439.1030775152389,158.72436167748842,130.46622967654253,490.8978709132902,1.2735565866837666,11.69438637975121,2,119.35031180354116
3,6.286506178398025,13.085971609334631,21.77924625997056,76.8599353052663,114.57079969249553,13.572495541560912,8.819248551220833,114.1049901927317,106.15569952100915,119.00945449494851,307.3911877641576,1.0530601874418322,81.57486053333253,2,100.35508068249104
3,7.118976788327002,32.60913228031058,16.271059364224623,139.235619603844,101.43288448492912,19.98938021050577,8.834928758224091,154.42551826042373,50.170611319115096,92.126697130054,345.0711818324675,1.3809333968145243,24.071586046116565,2,104.52285152004325
0,7.005319914198232,19.907910699284432,30.86266023446112,99.16473479210852,102.28070130689817,8.404551372668983,6.500540082767899,312.01862618886,71.57944143201163,127.81706456436848,280.510106097086,0.5177353049468925,78.98972468739328,2,111.88782870221505
1,5.949615387595,48.67820601794949,24.888935024799064,271.46303918194167,138.20296600071435,8.908405338975431,6.751683620816246,106.79451208355198,123.216673573325,85.86121127361258,245.28555652029692,1.357035258980556,96.24470414692468,0,116.87673682143284
2,7.284206736078932,23.94913484391468,25.583678114019,181.304855885381,76.10549540332455,19.10501209749485,9.190667211773723,234.93430324124827,137.25657066001526,86.87221470685813,207.32097411223805,0.8888232154997939,5.7319742782216965,2,136.65639937998168
1,7.00458489132272,14.92380542252636,20.021300008656663,222.7598921315062,141.44441734434469,17.424377121149888,7.285980486987199,239.924676576486,81.21114184969113,179.40983396064263,138.17899259678845,1.4052773692140774,6.152690711494502,0,94.41759787624534
1,6.567774510205414,49.41344808519255,20.451640874495425,141.6945015030742,99.11627142385989,5.827295707755236,7.341654126279533,422.7192418549688,186.6864023409628,94.21302794501132,141.2238514612227,0.9999145710802918,46.13593134058591,2,56.39445931030477
2,6.875976717719029,44.95712260752367,19.07075074740623,241.05169127267752,79.72913775221949,1.0327445903287402,7.379657336485628,340.9642183070814,92.59024108866478,53.68740881406448,364.9209574231294,0.894715478453928,9.89036389880048,2,58.65393422059569
3,6.994378705321761,24.13246458252076,30.34995511087844,262.52950288351315,100.29048067610891,8.096334224375855,3.450809651016775,282.72372608257604,187.03148367083216,143.60813367897185,477.2232579844842,0.9355653623606136,1.7007244557933232,2,86.72232335912493
2,6.273988611637065,45.45019281362804,32.17591321533385,288.6110288571866,117.8934039259798,4.606048251484429,6.565347687919007,404.117305135953,152.8247165924825,134.42123100048383,488.09878803145807,0.6101493387435608,88.69549030611118,2,135.5667692071437
2,6.6125160921814,35.47535393819082,31.908332661032635,99.10841346220786,190.83117163832333,8.799950890805778,4.649479901415399,253.05850164911544,116.11334158302624,194.27645868145603,455.3362153388058,0.7107310661846985,35.40632359326946,1,149.27677038734788
2,6.712716242757088,11.639364407297066,27.180246571433493,266.878298579212,104.9749546350574,14.487550720390688,9.117612473122534,122.84450518783294,102.5298417974731,149.48814670705113,421.8192468940963,1.1148446255220503,8.132239661824425,0,88.9093324129941
3,7.1078691253314,17.583407857258205,25.21627006111779,244.2231125182394,165.47047571703956,10.658642235217892,9.53717328983732,200.5948333365529,80.25531209613305,154.9360169811075,485.4898985326852,0.6771820083455062,12.273446924090814,2,101.42992071568293
3,6.6557744490658095,40.30811844796351,29.66119768879914,280.62454216546604,81.60825185607516,13.756522179292936,6.429890302300085,301.19442366438955,177.6111696962592,116.11537660090396,425.97110284857456,0.5121497533208295,31.055156965790875,1,71.0474062581996
2,5.574221145381967,17.585294697246027,24.1692761150864,261.24313773650704,113.20856560803595,13.299161945858518,3.6401476401113135,402.3076693631699,64.99605307521271,114.002100647386,462.9051288627554,0.5678441156452868,95.92690513353008,2,80.08652800589715
